ID	GeneName	Transcript#	Strand	Chromosome	Start	End	ExonLength	Source	IsConfounded	EntrezID	GeneType
100041548	Gm3402	1	+	5	146514123	146516902	1154	mm10_refGene	True	100041548	protein-coding
100041550	Gm20877	1	+	Y	12381989	12383997	1212	mm10_refGene	False	100041550	protein-coding
100041554	Gm3404	1	+	5	146525801	146528553	1130	mm10_refGene	False	100041554	protein-coding
100041566	Gm3409	1	+	5	146537648	146540427	1154	mm10_refGene	False	100041566	protein-coding
100041574	9030025P20Rik	1	+	17	14978864	14991577	2120	mm10_refGene	True	100041574	protein-coding
100041576	Gm3414	1	-	5	45719667	45727578	7912	mm10_refGene	True	100041576	ncRNA
100041578	Gm3415	1	+	5	146502377	146516902	1177	mm10_refGene	True	100041578	protein-coding
100041579	Gm20878	1	+	4	41941634	41942633	377	mm10_refGene	True	100041579	protein-coding
100041581	Zkscan16	1	+	4	58943628	58958355	2794	mm10_refGene	False	100041581	protein-coding
100041585	Amd2	1	-	10	40287465	40302186	3197	mm10_refGene	True	100041585	protein-coding
100041586	Gm3417	1	-	17	14964189	14978812	787	mm10_refGene	True	100041586	protein-coding
100041596	Gm9994	1	+	1	93918437	93941239	1185	mm10_refGene	False	100041596	protein-coding
100041605	Gm3428	1	-	9	35848545	35849880	521	mm10_refGene	False	100041605	ncRNA
100041618	Gm3434	1	-	9	36134287	36135630	416	mm10_refGene	False	100041618	ncRNA
100041621	Gm3435	1	+	17	15009840	15022449	2020	mm10_refGene	True	100041621	protein-coding
100041639	Gm3448	1	-	17	14964189	14978812	787	mm10_refGene	True	100041639	protein-coding
100041655	Gm10863	1	+	15	79166066	79216401	680	mm10_refGene	False	100041655	ncRNA
100041658	Mup7	1	-	4	60066469	60070475	1033	mm10_refGene	True	100041658	protein-coding
100041660	Gm3458	2	-	9	71211913	71215386	1189	mm10_refGene	False	100041660	ncRNA
100041677	Gm13157	1	-	4	147753974	147809788	2729	mm10_refGene	False	100041677	protein-coding
100041678	Gm3500	1	-	14	5365792	5389074	1982	mm10_refGene	False	100041678	protein-coding
100041687	Mup8	1	-	4	60218621	60222599	986	mm10_refGene	False	100041687	protein-coding
100041688	Gm10104	1	+	8	21065038	21066001	403	mm10_refGene	True	100041688	protein-coding
100041694	Gm10451	1	+	12	76444497	76448698	893	mm10_refGene	False	100041694	ncRNA
100041724	Gm15217	1	+	14	46379524	46383606	674	mm10_refGene	True	100041724	ncRNA
100041735	Gm3488	1	+	14	5163642	5170292	1743	mm10_refGene	True	100041735	protein-coding
100041759	Gm15293	1	+	8	21201604	21202446	282	mm10_refGene	False	100041759	protein-coding
100041774	Gm10413	1	+	14	3395093	3403534	993	mm10_refGene	True	100041774	protein-coding
100041787	Gm15292	1	+	8	21249762	21250461	282	mm10_refGene	False	100041787	protein-coding
100041811	Gm15299	1	+	8	21315546	21316387	282	mm10_refGene	False	100041811	protein-coding
100041840	Gm10408	1	+	14	3449312	3459279	1571	mm10_refGene	True	100041840	protein-coding
100041874	Gm3558	1	-	14	7545151	7568566	2055	mm10_refGene	False	100041874	protein-coding
100041890	Gm15308	1	+	8	21529030	21530012	427	mm10_refGene	False	100041890	protein-coding
100041895	Gm14850	1	+	8	21427428	21428392	404	mm10_refGene	True	100041895	protein-coding
100041952	Gm15315	1	+	8	21665797	21666733	376	mm10_refGene	False	100041952	protein-coding
100041953	Gm10094	1	+	14	57798218	57802330	779	mm10_refGene	True	100041953	protein-coding
100041965	Oaz1-ps	1	+	10	80826696	80829217	962	mm10_refGene	True	100041965	pseudo
100041979	Gm3604	1	-	13	62367716	62383174	2919	mm10_refGene	False	100041979	protein-coding
100042049	Gm15421	1	-	5	22528221	22529030	810	mm10_refGene	True	100042049	pseudo
100042055	Gm10377	1	-	14	41767172	41772404	847	mm10_refGene	False	100042055	protein-coding
100042056	9130019P16Rik	1	-	6	54269681	54430221	4486	mm10_refGene	True	100042056	ncRNA
100042065	Gm3646	1	-	1	39804141	39805332	359	mm10_refGene	False	100042065	protein-coding
100042109	Gm10488	1	-	X	27472053	27494911	874	mm10_refGene	True	100042109	protein-coding
100042144	Gm14632	1	-	X	24948451	24971360	894	mm10_refGene	True	100042144	protein-coding
100042149	Gm3696	1	-	14	7083025	7105457	2139	mm10_refGene	False	100042149	protein-coding
100042150	Nrg2	1	-	18	36017658	36197160	2830	mm10_refGene	True	100042150	protein-coding
100042159	Gm3701	1	-	X	3441731	3443690	1960	mm10_refGene	True	100042159	protein-coding
100042165	BC005561	1	+	5	104508352	104522383	5181	mm10_refGene	False	100042165	protein-coding
100042166	Gm3704	1	+	5	151406504	151432118	2310	mm10_refGene	True	100042166	ncRNA
100042168	Gm3706	1	-	X	3441736	3443690	1955	mm10_refGene	True	100042168	protein-coding
100042173	Rps15a-ps6	1	-	11	6172508	6173331	824	mm10_refGene	True	100042173	pseudo
100042175	Gm10230	1	-	X	24948451	24971360	894	mm10_refGene	True	100042175	protein-coding
100042194	Gm13446	1	-	2	35549534	35558702	2037	mm10_refGene	True	100042194	ncRNA
100042198	Gm3716	1	-	5	64593863	64610699	2872	mm10_refGene	False	100042198	ncRNA
100042254	Gm3750	1	-	X	3441736	3443690	1955	mm10_refGene	True	100042254	protein-coding
100042275	Gm3763	1	+	X	4952135	4954077	1943	mm10_refGene	False	100042275	protein-coding
100042291	Gm3772	1	+	13	70021959	70119949	1887	mm10_refGene	True	100042291	ncRNA
100042295	Gm3776	1	+	9	78257129	78269166	874	mm10_refGene	False	100042295	protein-coding
100042314	Gm10639	1	+	9	78289928	78305525	874	mm10_refGene	False	100042314	protein-coding
100042332	2810410L24Rik	1	-	11	120186650	120189856	1707	mm10_refGene	False	100042332	ncRNA
100042342	Gm10375	1	-	14	43602627	43608013	836	mm10_refGene	False	100042342	protein-coding
100042415	Mnd1-ps	1	+	14	9884095	9886868	2774	mm10_refGene	True	100042415	pseudo
100042428	Gm20917	1	-	Y	79148795	79149787	993	mm10_refGene	False	100042428	protein-coding
100042437	Vmn1r79	1	+	7	12176193	12177113	921	mm10_refGene	False	100042437	protein-coding
100042450	Gm16532	1	+	7	6415175	6431086	2190	mm10_refGene	False	100042450	protein-coding
100042480	Nhsl2	1	+	X	101849385	102092055	12971	mm10_refGene	True	100042480	protein-coding
100042493	Ccl21b	1	+	4	41903649	41904743	831	mm10_refGene	True	100042493	protein-coding
100042498	Mir22hg	1	+	11	75461539	75466690	1766	mm10_refGene	True	100042498	ncRNA
100042499	Vmn2r55	1	-	7	12651706	12684991	2346	mm10_refGene	False	100042499	protein-coding
100042514	Sprr2a3	1	+	3	92285304	92289264	852	mm10_refGene	False	100042514	protein-coding
100042539	Gm3893	1	+	4	41889795	42233950	3554	mm10_refGene	True	100042539	ncRNA
100042555	Gm13305	1	-	4	42158842	42168603	1953	mm10_refGene	True	100042555	protein-coding
100042584	Gm16523	1	-	2	39157486	39162235	4750	mm10_refGene	True	100042584	pseudo
100042591	Vmn2r31	1	-	7	7383985	7399627	2586	mm10_refGene	False	100042591	protein-coding
100042605	Rbakdn	3	-	5	143164779	143165751	636	mm10_refGene	False	100042605	ncRNA
100042636	Vmn2r34	1	-	7	7671829	7689398	2559	mm10_refGene	False	100042636	protein-coding
100042653	Vmn2r36	1	-	7	7876653	7902462	2559	mm10_refGene	False	100042653	protein-coding
100042663	1700003E24Rik	1	+	X	93156221	93156871	508	mm10_refGene	True	100042663	pseudo
100042679	Gm16386	1	-	17	22776230	22817747	4221	mm10_refGene	False	100042679	pseudo
100042690	Gm13769	1	-	2	90221567	90224471	1084	mm10_refGene	True	100042690	protein-coding
100042715	Gm3985	1	-	8	32888505	32950026	2515	mm10_refGene	False	100042715	protein-coding
100042757	Gm4013	1	-	18	42274380	42275197	416	mm10_refGene	False	100042757	ncRNA
100042761	Gm10697	1	-	3	93960292	93961314	1023	mm10_refGene	True	100042761	protein-coding
100042776	Gm4027	1	+	12	87618909	87622143	998	mm10_refGene	True	100042776	protein-coding
100042781	Vmn2r40	1	-	7	8907734	8931402	2559	mm10_refGene	False	100042781	protein-coding
100042782	Gm14458	1	-	X	8985940	8986672	733	mm10_refGene	False	100042782	protein-coding
100042784	Prdm11	1	-	2	92974906	93046144	1870	mm10_refGene	True	100042784	protein-coding
100042786	Gm16381	1	-	12	87644120	87648983	687	mm10_refGene	False	100042786	protein-coding
100042807	Eif3j2	1	+	2	122028583	122053631	2409	mm10_refGene	True	100042807	protein-coding
100042810	Vmn2r45	1	-	7	8471469	8488959	2559	mm10_refGene	False	100042810	protein-coding
100042814	Apol7d	1	+	1	71653335	71662843	1193	mm10_refGene	False	100042814	ncRNA
100042840	Gm16501	1	-	Y	2720339	2720674	336	mm10_refGene	True	100042840	protein-coding
100042848	Vmn2r41	1	-	7	8137905	8161551	2559	mm10_refGene	False	100042848	protein-coding
100042849	Gm4064	1	+	Y	2900989	2912210	1580	mm10_refGene	True	100042849	protein-coding
100042855	Gm10267	1	-	18	44156403	44159885	345	mm10_refGene	False	100042855	protein-coding
100042856	Gm4070	2	-	7	105895119	105953967	9036	mm10_refGene	True	100042856	protein-coding
100042874	Gm10256	1	+	Y	2900989	2912210	1580	mm10_refGene	True	100042874	protein-coding
100042881	Gm10352	1	+	Y	2900989	2912210	1580	mm10_refGene	True	100042881	protein-coding
100042889	C920021L13Rik	1	+	3	95871522	95889093	1726	mm10_refGene	True	100042889	ncRNA
100042891	Vmn2r47	1	-	7	8010339	8035143	2558	mm10_refGene	False	100042891	protein-coding
100042894	Vmn2r46	1	-	7	9485565	9501500	2430	mm10_refGene	False	100042894	protein-coding
100042921	Vmn2r51	1	-	7	10087198	10105659	2559	mm10_refGene	False	100042921	protein-coding
100042922	Gm14483	2	+	X	11299257	11309260	1002	mm10_refGene	True	100042922	protein-coding
100042926	Gm13546	2	+	2	58163974	58177063	1016	mm10_refGene	False	100042926	ncRNA
100042927	Gm14474	1	+	X	11302432	11302921	490	mm10_refGene	False	100042927	protein-coding
100042929	Gm14477	7	+	X	11299321	11324976	2226	mm10_refGene	True	100042929	protein-coding
100042931	Gm14476	7	+	X	11299321	11324976	2226	mm10_refGene	True	100042931	protein-coding
100042939	Gm14479	7	+	X	11299321	11324976	2226	mm10_refGene	True	100042939	protein-coding
100042943	Gm14482	4	+	X	11308755	11321931	2036	mm10_refGene	True	100042943	protein-coding
100042944	Gm14478	2	+	X	11318286	11321894	884	mm10_refGene	True	100042944	protein-coding
100042946	Gm14475	7	+	X	11299321	11324976	2226	mm10_refGene	True	100042946	protein-coding
100042948	Gm15760	1	-	16	20545112	20548556	3445	mm10_refGene	False	100042948	pseudo
100042964	Gm4133	1	-	7	20333142	20334065	924	mm10_refGene	True	100042964	protein-coding
100042966	Vmn1r-ps79	1	-	7	20356626	20358918	2293	mm10_refGene	False	100042966	pseudo
100042968	Vmn1r101	1	-	7	20441670	20442593	924	mm10_refGene	True	100042968	protein-coding
100042971	Gm10670	1	-	7	20473960	20474925	966	mm10_refGene	True	100042971	protein-coding
100042976	Gm4141	1	-	7	20575321	20576241	921	mm10_refGene	True	100042976	protein-coding
100042996	Vmn1r114	1	-	7	20811221	20812186	966	mm10_refGene	False	100042996	protein-coding
100043013	Vmn1r126	1	-	7	21300502	21301467	966	mm10_refGene	True	100043013	protein-coding
100043016	Vmn1r131	1	-	7	20702296	20703216	921	mm10_refGene	True	100043016	protein-coding
100043019	Gm4175	1	-	7	21300526	21301467	942	mm10_refGene	True	100043019	protein-coding
100043025	Gm4177	1	-	7	21795811	21796728	918	mm10_refGene	True	100043025	protein-coding
100043029	Vmn1r138	1	-	7	20702296	20703216	921	mm10_refGene	True	100043029	protein-coding
100043033	Gm16451	1	-	7	20121656	20122579	924	mm10_refGene	True	100043033	protein-coding
100043034	Rex2	1	+	4	147021850	147060799	3998	mm10_refGene	False	100043034	protein-coding
100043037	Gm10666	1	-	7	20138123	20139088	966	mm10_refGene	True	100043037	protein-coding
100043040	1110002L01Rik	1	-	12	3403883	3426747	3300	mm10_refGene	True	100043040	ncRNA
100043043	Gm4187	1	-	7	20333142	20334065	924	mm10_refGene	True	100043043	protein-coding
100043051	Vmn1r149	1	-	7	20441670	20442593	924	mm10_refGene	True	100043051	protein-coding
100043057	Tmem207	1	-	16	26503793	26526771	1538	mm10_refGene	False	100043057	protein-coding
100043058	Gm10665	1	-	7	20473960	20474925	966	mm10_refGene	True	100043058	protein-coding
100043061	Gm4201	1	-	7	20575321	20576241	921	mm10_refGene	True	100043061	protein-coding
100043065	6030469F06Rik	1	+	12	31168862	31185922	1558	mm10_refGene	False	100043065	ncRNA
100043067	Vmn1r158	1	-	7	22789859	22790782	924	mm10_refGene	True	100043067	protein-coding
100043072	A230070E04Rik	1	+	14	68123752	68131371	1851	mm10_refGene	True	100043072	ncRNA
100043079	Gm4214	1	-	7	21300526	21301467	942	mm10_refGene	True	100043079	protein-coding
100043083	Gm4216	1	-	7	21795811	21796728	918	mm10_refGene	True	100043083	protein-coding
100043088	Vmn1r166	1	-	7	20702296	20703216	921	mm10_refGene	True	100043088	protein-coding
100043092	Gm4224	1	+	7	12221316	12225807	1594	mm10_refGene	False	100043092	ncRNA
100043101	Vmn1r168	1	+	7	23540720	23541649	930	mm10_refGene	False	100043101	protein-coding
100043102	4632428C04Rik	1	+	16	30008667	30021430	2428	mm10_refGene	False	100043102	ncRNA
100043103	Vmn1r169	1	+	7	23577185	23578099	915	mm10_refGene	False	100043103	protein-coding
100043108	Cyp2c69	1	-	19	39842660	39886769	1770	mm10_refGene	False	100043108	protein-coding
100043123	Gm11710	2	-	11	115020689	115037690	1624	mm10_refGene	True	100043123	protein-coding
100043125	Gm11711	2	-	11	115020689	115037690	1624	mm10_refGene	True	100043125	protein-coding
100043132	Gm4251	2	+	14	71251273	71271059	677	mm10_refGene	False	100043132	ncRNA
100043133	9130023H24Rik	1	-	7	128234451	128238031	3581	mm10_refGene	True	100043133	protein-coding
100043147	Gm4262	1	+	16	11008898	11015184	1984	mm10_refGene	False	100043147	ncRNA
100043150	Gm4265	1	+	7	129962165	129978669	674	mm10_refGene	False	100043150	ncRNA
100043160	Gm10012	1	-	17	25901856	25902227	372	mm10_refGene	True	100043160	pseudo
100043169	Gm4278	1	+	14	74975086	74987104	1456	mm10_refGene	False	100043169	ncRNA
100043188	Gm10696	1	-	3	94174412	94178193	2247	mm10_refGene	False	100043188	protein-coding
100043189	Gm4285	1	-	14	75842918	75844964	1363	mm10_refGene	False	100043189	ncRNA
100043194	Sult2a2	1	+	7	13733506	13779637	741	mm10_refGene	False	100043194	protein-coding
100043200	Olfr819	1	-	10	129965736	129966698	963	mm10_refGene	False	100043200	protein-coding
100043213	5330434G04Rik	1	-	X	105372994	105391754	3449	mm10_refGene	False	100043213	ncRNA
100043216	Gm4297	1	-	X	24552250	24573305	989	mm10_refGene	False	100043216	protein-coding
100043224	Gm4301	1	-	10	100381647	100382560	914	mm10_refGene	True	100043224	protein-coding
100043227	Gm4302	2	+	10	100345970	100362247	1839	mm10_refGene	True	100043227	protein-coding
100043229	Gm10046	1	+	7	27765673	27770972	632	mm10_refGene	False	100043229	ncRNA
100043231	Gm4303	4	+	10	100340838	100362247	3640	mm10_refGene	True	100043231	protein-coding
100043232	3110099E03Rik	1	-	2	115493513	115512201	2644	mm10_refGene	False	100043232	ncRNA
100043235	Gm4305	4	+	10	100340838	100362247	3640	mm10_refGene	True	100043235	protein-coding
100043239	Gm4307	4	+	10	100340838	100362247	3640	mm10_refGene	True	100043239	protein-coding
100043247	Gm4312	1	-	10	100381647	100382560	914	mm10_refGene	True	100043247	protein-coding
100043254	Nps	1	+	7	135268619	135272942	860	mm10_refGene	False	100043254	protein-coding
100043272	Inafm2	1	+	2	118745758	118748810	3053	mm10_refGene	False	100043272	protein-coding
100043292	Gm4340	5	+	10	104142987	104188000	6242	mm10_refGene	True	100043292	protein-coding
100043300	Esp16	1	+	17	39536142	39540847	1243	mm10_refGene	False	100043300	protein-coding
100043305	Gm4349	1	+	3	95427349	95431085	1119	mm10_refGene	False	100043305	pseudo
100043314	Tigit	1	-	16	43648861	43664184	963	mm10_refGene	False	100043314	protein-coding
100043315	LOC100043315	1	-	15	95097622	95149318	1006	mm10_refGene	False	100043315	ncRNA
100043326	Scgb2b3	1	-	7	31359038	31362072	339	mm10_refGene	False	100043326	protein-coding
100043332	Ankrd66	1	-	17	43534174	43543639	1321	mm10_refGene	False	100043332	protein-coding
100043335	Gm4371	1	+	15	96182800	96203470	1610	mm10_refGene	True	100043335	pseudo
100043381	Gm14308	1	-	2	175321834	175338212	4538	mm10_refGene	True	100043381	protein-coding
100043387	Gm14305	1	+	2	176708353	176721813	1621	mm10_refGene	False	100043387	protein-coding
100043424	Gm14005	3	-	2	128298663	128429351	4490	mm10_refGene	False	100043424	ncRNA
100043434	Gm4432	1	+	17	32241920	32242855	936	mm10_refGene	True	100043434	pseudo
100043450	AA387883	1	+	19	52923181	52926931	1679	mm10_refGene	False	100043450	ncRNA
100043456	Gm10681	1	-	3	98499071	98510538	1645	mm10_refGene	True	100043456	protein-coding
100043462	Nutf2-ps1	1	+	8	105860660	105879337	875	mm10_refGene	True	100043462	pseudo
100043468	Zfp955b	1	+	17	33289544	33304689	3236	mm10_refGene	False	100043468	protein-coding
100043474	Gm4461	1	-	17	33215261	33216351	1091	mm10_refGene	False	100043474	protein-coding
100043489	1300002E11Rik	2	+	16	21794347	21809039	3959	mm10_refGene	False	100043489	ncRNA
100043497	Gm4477	1	-	6	85706707	85708561	1276	mm10_refGene	False	100043497	protein-coding
100043513	Gm4489	1	+	10	122119697	122130558	520	mm10_refGene	False	100043513	ncRNA
100043523	Gm4498	1	-	7	20232908	20233828	921	mm10_refGene	True	100043523	protein-coding
100043536	Vmn1r100	1	+	7	20417942	20418865	924	mm10_refGene	False	100043536	protein-coding
100043569	Vmn1r112	1	+	7	20771185	20772078	894	mm10_refGene	False	100043569	protein-coding
100043580	Gm4532	1	-	7	127232418	127233130	713	mm10_refGene	False	100043580	ncRNA
100043582	AU016765	1	-	17	64514089	64555590	906	mm10_refGene	False	100043582	ncRNA
100043595	Gm4541	1	+	7	20610884	20630341	495	mm10_refGene	False	100043595	pseudo
100043596	Vmn1r130	1	+	7	20668918	20669841	924	mm10_refGene	True	100043596	protein-coding
100043597	Srcap	1	+	7	127511983	127561219	10904	mm10_refGene	True	100043597	protein-coding
100043604	Vmn1r132	1	+	7	21612745	21615146	2402	mm10_refGene	True	100043604	protein-coding
100043609	Gm14207	1	-	2	119321199	119326197	979	mm10_refGene	True	100043609	ncRNA
100043614	Vmn1r137	1	+	7	20668918	20669841	924	mm10_refGene	True	100043614	protein-coding
100043627	Gm4559	1	-	7	142273764	142274363	600	mm10_refGene	False	100043627	protein-coding
100043636	AI662270	1	+	11	83223576	83226584	1408	mm10_refGene	False	100043636	ncRNA
100043644	Gm4566	1	-	17	71333201	71341804	532	mm10_refGene	False	100043644	pseudo
100043645	Gm4567	1	-	7	20724512	20730624	1594	mm10_refGene	True	100043645	protein-coding
100043665	Gm10662	1	-	7	21909434	21921289	1724	mm10_refGene	True	100043665	protein-coding
100043667	Vmn1r165	1	+	7	20668918	20669841	924	mm10_refGene	True	100043667	protein-coding
100043682	Gm10584	1	+	7	132315664	132318291	2628	mm10_refGene	True	100043682	ncRNA
100043684	Amy2a4	1	-	3	113279837	113291449	3723	mm10_refGene	True	100043684	protein-coding
100043686	Amy2a3	1	-	3	113279837	113291449	3723	mm10_refGene	True	100043686	protein-coding
100043688	Amy2a2	1	-	3	113279837	113291449	3723	mm10_refGene	True	100043688	protein-coding
100043706	Gm4598	1	+	7	24661294	24663109	1080	mm10_refGene	False	100043706	ncRNA
100043757	Zfp831	1	+	2	174643534	174710830	9805	mm10_refGene	False	100043757	protein-coding
100043766	Gm14057	1	-	2	130801966	130804101	2136	mm10_refGene	True	100043766	pseudo
100043772	Zfp850	1	-	7	27984471	28014115	6546	mm10_refGene	False	100043772	protein-coding
100043813	Rps27rt	1	-	3	90212667	90213647	345	mm10_refGene	True	100043813	protein-coding
100043836	Scgb2b7	1	-	7	31703779	31705754	517	mm10_refGene	False	100043836	protein-coding
